"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ONTOLOGY","CellLine"
"GO:00431541","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process",55,0.378001703994273,1.32412389437175,0.0767441860465116,0.193446797453553,0.135210574181328,2785,"tags=27%, list=15%, signal=23%","Klf4/Plaur/Nr4a1/Thbs1/Ptgs2/Vegfa/Siah2/Fnip1/Hspa1b/Cflar/Src/Cryab/Cd44/Sh3rf1/Rps6ka3","BP","mG #3"
"GO:00703731","GO:0070373","negative regulation of ERK1 and ERK2 cascade",74,0.366200294825156,1.34526668969271,0.0774647887323944,0.195045271629779,0.136327835433655,2300,"tags=22%, list=12%, signal=19%","Dusp9/Klf4/Dusp1/Lif/Dusp10/Nlrp12/Dusp7/Atf3/Rapgef1/Spry1/Spry4/Rps6ka6/Dab2ip/Errfi1/Xbp1/Flcn","BP","mG #3"
"GO:19016071","GO:1901607","alpha-amino acid biosynthetic process",52,0.38188468169055,1.32680394894691,0.0779816513761468,0.196127765333988,0.137084449640871,1561,"tags=19%, list=8%, signal=18%","Noxred1/Asns/Cth/Mthfr/Shmt2/Aldh18a1/Pycr1/Mtrr/Gls2/Gls","BP","mG #3"
"GO:00611381","GO:0061138","morphogenesis of a branching epithelium",196,0.295112302742143,1.24659112692772,0.0783289817232376,0.196781940721185,0.137541688689966,4025,"tags=31%, list=22%, signal=25%","Gdnf/Bmp2/Areg/Hhip/Myc/Hmga2/Tbx3/Clic4/Pax8/Ihh/Srf/Edn1/Foxf1/Esrp2/Epha2/Vegfa/Cdh1/Tnc/Met/Nrarp/Wnt2b/Spry1/Gna13/Foxc2/Adm/Bmp4/Grem1/Fgf10/Fgf7/Pdgfb/Src/Gpc3/Mmp14/Csf1/Npnt/Pdgfa/Pkd1/Cd44/Tek/Il6/Prox1/Tgfb1/Lama5/Rbm15/Kras/Foxd1/Dlg5/Six4/Med1/Fat4/Smad4/Tmtc3/Six1/Plxnd1/Dlg1/Ilk/Notch4/Ncoa3/Nfatc1/Spry2/Plxna1","BP","mG #3"
"GO:00093141","GO:0009314","response to radiation",416,0.257807518071663,1.18370945890304,0.0794797012336512,0.199450729680887,0.13940705163399,3464,"tags=22%, list=19%, signal=18%","Crhr1/Nps/Cxcl2/Plk3/Opn3/Myc/Itgb6/Ghrl/Atp8a2/Star/Asns/Nabp1/Pcare/Gadd45a/Slc4a10/Thbd/Best1/Sgk1/Cck/Ifi203/Abl2/Egr1/Col6a3/Hrh1/Ttc36/Aurkb/Ifi207/Deaf1/Brsk1/Per1/Ifi206/Hmgcr/Ccl7/Fos/Cdkn1a/Rad18/Rhbdd1/Cdc25a/Rp1/Ercc6/Noc2l/Sik1/Bard1/Dcun1d3/Mmp3/Blm/Mapk8/Cry1/Lrp2/Rad54l/Ccl2/Atxn1/Map3k20/Rad54b/Rela/Aen/Ivl/Egfr/Usp1/Kit/Polk/Cryab/Map3k4/Mdm2/Sprtn/Itgb1/Ino80/Ppp1cb/Eif2ak4/Syngap1/Cbl/Kmt2a/Per2/Nipbl/Rdh13/Cds2/Tgfb1/Bhlhe40/Tlk2/Pold3/Cry2/Yy1/Kras/Pcna/Rnf4/Txn1/Mndal/Ep300/Lig4/Rad9a/Slc7a11/Map2k7","BP","mG #3"
"GO:00071881","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",189,0.295662718580592,1.24256226815127,0.0798969072164948,0.200274914089347,0.139983119310303,2038,"tags=19%, list=11%, signal=17%","Hrh4/Crhr1/Adm2/Sstr5/Chrm4/Htr7/Mc5r/Itgb3/Adcy4/Gpr4/Insl3/Cnr1/Pde2a/Edn1/Flna/Cxcl11/Cort/Npb/Cnr2/Sstr4/Gpr176/Ramp3/Gna13/Tcp11/Grm7/Prkar2a/Adm/Adgrg2/Ghrh/Gpr3/Adra1a/Cxcl10/Calcb/Lpar3/Akap5","BP","mG #3"
"GO:00108111","GO:0010811","positive regulation of cell-substrate adhesion",127,0.316418273468095,1.25113005037752,0.0802005012531328,0.200812797810286,0.140359075737126,3835,"tags=31%, list=21%, signal=25%","Lims2/Itga5/Itgb3/Thbs1/Ccn1/Myoc/Edil3/Myh9/Flna/Foxf1/Fermt2/Vegfa/Myadm/Fn1/Trem1/Emp2/Lims1/Pdgfb/Fmn1/Csf1/Npnt/Utrn/Abi3bp/Ccl25/Nid1/Itgb1/Has2/Tsc1/Tek/Gsk3b/Smad3/Tesk1/Rell2/Itga3/Iqgap1/Cdk6/Alox15/Ilk/Jak2","BP","mG #3"
"GO:00488721","GO:0048872","homeostasis of number of cells",362,0.254947137831589,1.16053022872356,0.0806045340050378,0.201377440437835,0.140753735431074,3857,"tags=26%, list=21%, signal=21%","Nppb/Muc2/Inhba/Fosl2/Ccnb2/Tnfrsf13c/Ets1/Hmox1/Zfp36/Srf/Chst3/Sox4/Vegfa/Hmga1/Skil/Zfpm1/Ank1/Kitl/Carmil2/Cebpg/Vpreb1a/Fas/Trim10/Il7r/Hspa9/Ampd3/Rc3h2/Lat/Hspa1b/Cflar/Bmp4/Itpkb/Pik3cb/Mfhas1/Ptbp3/Lyar/Tspan9/Nfe2l1/Rcor1/Jmjd6/Slc40a1/Setd1a/Tnfaip3/Ccl2/Slc11a2/Bcl10/Csf1/Zbtb7a/Ccn3/Zbtb18/Dyrk3/Xkr8/Ezh2/Sos1/Sp1/Kit/Cd44/Rbfox2/Il6/Nemp1/Bcl6/Dmtn/Kmt2a/Zfp36l1/Ehbp1l1/Tgfb1/Cdin1/Brd1/Rc3h1/Asxl1/Acvr2a/Cd74/Axin1/Kras/Rhd/Ufl1/Mecom/Kmt2e/Med1/Slc7a11/Vps54/Itgam/Axl/Pde4b/Cdk6/Sh2b3/Pacs1/Atxn2/Tmod3/Epg5/Kat7/Sos2/Zc3h8/Jak2/Cited2","BP","mG #3"
"GO:00313291","GO:0031329","regulation of cellular catabolic process",389,0.252871928987422,1.15849634280124,0.0805194805194805,0.201377440437835,0.140753735431074,4908,"tags=28%, list=26%, signal=21%","Trib3/Rufy4/Plk3/Myc/Plk2/Hk2/Sqstm1/Gck/Trim30c/Cnr1/Slc7a5/Hmox1/C9orf72/Trim12a/Erfe/Usp36/Mcl1/Nupr1/Sesn2/Tmem39a/Atf6/Ifnb1/Ddit3/Htr2a/Phf23/Smcr8/Snx30/Htra2/Ldlr/Mul1/Trim27/Adra1a/Prkaa2/Rab39b/Gpsm1/Larp1/Snx9/Src/Tnfaip3/Ubqln4/Xbp1/Qsox1/Flcn/Tnfrsf1b/Trim12c/Snx18/Ubr4/Optn/Rab3gap2/Rmc1/Adam8/Acer2/Tsc1/Trim5/Git1/Gpr137b/Foxk1/Gsk3b/Rnf41/Furin/Setd2/Mlx/Huwe1/Ufl1/Ep300/Trim30b/Ticam1/Wac/Sh3bp4/Foxk2/Insr/Ubqln2/Gnai3/Mtm1/Calcoco2/Ikbkg/Nampt/Fez2/Npc1/Igtp/Zkscan3/Ulk3/Rock1/Sirt1/Atm/Rnf31/Trim30d/Vps13d/Rubcn/Tigar/Ambra1/Irs2/Abhd5/Itch/Mfsd8/Kdm4a/Gpld1/Bnip3/Usp10/Mtmr3/Ptk2/Htt/Ubqln1/Prkd1/Atg2a/Mid2/Usp33/Atp6v0a1/Adrb2/Atg16l1","BP","mG #3"
"GO:00480411","GO:0048041","focal adhesion assembly",85,0.350841706703351,1.31322849435997,0.0808314087759815,0.201720860839175,0.140993770780648,4501,"tags=40%, list=24%, signal=30%","Myoc/Myh9/Fermt2/Vegfa/Vcl/Actg1/Peak1/Actn1/Itga2/Pip5k1a/Grem1/Lims1/Src/Fmn1/Mmp14/Coro1c/Tsc1/Tek/Ajuba/Pdpk1/Dmtn/Actn2/Smad3/Whamm/Iqgap1/Rcc2/Itgav/Clasp1/Rock1/Bcr/S100a10/Macf1/Ptpn11/Slk","BP","mG #3"
"GO:20001421","GO:2000142","regulation of DNA-templated transcription initiation",84,0.351788402976219,1.31515346581218,0.0812064965197216,0.20239454539523,0.141464645857622,4237,"tags=27%, list=23%, signal=21%","Fosl1/Myc/Srf/Jun/Taf5/Hey2/Taf4b/Med26/Ercc6/Taf7/Med13/Nfkbia/Zfp451/Med15/Gtf2a1/Med1/Med18/Nfkb1/Med7/Mdc1/Psmc6/Paxip1/Taf3","BP","mG #3"
"GO:00072921","GO:0007292","female gamete generation",148,0.30878874260041,1.25708519355396,0.0812807881773399,0.20239454539523,0.141464645857622,3339,"tags=24%, list=18%, signal=20%","Fosl1/Ereg/Inhba/Plk1/Insl3/Ccnb2/Adamts1/Ihh/Aspm/Edn1/Piwil2/Kash5/Gdf9/Taf4b/Majin/Kmt2d/Ndc80/Fbxo5/Rbm46/Ttk/Src/Sos1/Kmt2b/Nppc/Shb/Ybx2/Rps6ka2/Prdm9/Ptx3/Alms1/Diaph2/Zmiz1/Ythdc2/Sycp2/Ythdc1","BP","mG #3"
"GO:00311221","GO:0031122","cytoplasmic microtubule organization",65,0.367140666495554,1.3317152603986,0.0816326530612245,0.203046599014468,0.141920401886746,4645,"tags=34%, list=25%, signal=25%","Plk3/Camsap1/Pde4dip/Tln1/Apc/Ppfibp1/Dvl1/Cep126/Slain2/Katna1/Dync1h1/Clip1/Axin1/Clip2/Camsap2/Kpnb1/Dlg1/Clasp1/Hook3/Cep120/Slk/Katnbl1","BP","mG #3"
"GO:00032811","GO:0003281","ventricular septum development",73,0.363869049909632,1.33178613482985,0.0819672131147541,0.203522857980559,0.14225328539328,4243,"tags=36%, list=23%, signal=28%","Tbx3/Ccn1/Pax8/Pde2a/Wnt11/Sox4/Zfpm1/Smad7/Hey2/Slit3/Bmp4/Lrp2/Egln1/Nsd2/Mdm2/Prox1/Rbm15/Smad4/Mdm4/Rbpj/Cited2/Nfatc1/Ltbp1/Frs2/Hectd1/Trip11","BP","mG #3"
"GO:00450711","GO:0045071","negative regulation of viral genome replication",57,0.370164500185554,1.30215061805014,0.082004555808656,0.203522857980559,0.14225328539328,4954,"tags=44%, list=27%, signal=32%","Hmga2/Ifi203/Oasl1/Ifi207/Ifi206/Ifnb1/Ccl5/Tasor/Prox1/Srpk1/Zfp809/Rsad2/Mndal/Morc2a/N4bp1/Mx2/Ilf3/Oas3/Ifi214/Zc3hav1/Trim28/Ifi213/Slpi/Setdb1/Ifi208","BP","mG #3"
"GO:00513061","GO:0051306","mitotic sister chromatid separation",61,0.374783506896957,1.34141131278274,0.0821917808219178,0.203763359927743,0.142421385391825,3838,"tags=28%, list=21%, signal=22%","Dusp1/Knl1/Plk1/Aurkb/Spdl1/Ndc80/Fbxo5/Apc/Ttk/Tex14/Cep192/Dync1li1/Prpf4b/Anapc7/Kntc1/Cenpe/Birc5","BP","mG #3"
"GO:00507721","GO:0050772","positive regulation of axonogenesis",91,0.344378814278142,1.29873391621148,0.0825242718446602,0.204138988247317,0.142683932621539,2293,"tags=19%, list=12%, signal=16%","Ngf/Map1b/Tnfrsf12a/Srf/Crabp2/Vegfa/Skil/Smurf1/Bdnf/Picalm/Fn1/Golga4/Ndel1/Map6/Nin/Lpar3/Zeb2","BP","mG #3"
"GO:01700391","GO:0170039","proteinogenic amino acid metabolic process",135,0.311286222223126,1.25005293725531,0.0825,0.204138988247317,0.142683932621539,1561,"tags=15%, list=8%, signal=14%","Baat/Gad2/Noxred1/Amdhd1/Atf4/Txnrd1/Arg1/Asns/Ido2/Cth/Mthfr/Shmt2/Aldh18a1/Pycr1/Ttc36/Fpgs/Mtrr/Ido1/Gls2/Gls","BP","mG #3"
"GO:00149111","GO:0014911","positive regulation of smooth muscle cell migration",68,0.361743454024321,1.31593169528751,0.0827586206896552,0.204208817010818,0.142732739773332,3811,"tags=34%, list=21%, signal=27%","Plau/Myc/Itgb3/Nr4a3/Adamts1/F3/Egr1/P2ry2/Itga2/Pdgfb/Src/Ccl5/Xbp1/Myo5a/Mdm2/Has2/Myocd/Rapgef4/Hdac4/Iqgap1/Fat1/Ddr2/Tert","BP","mG #3"
"GO:00308321","GO:0030832","regulation of actin filament length",152,0.308085622863791,1.26512552767075,0.0827250608272506,0.204208817010818,0.142732739773332,3313,"tags=26%, list=18%, signal=22%","Csf3/Tmod1/Scin/Baiap2l1/Svil/Myadm/Cdc42ep3/Lmod1/Cracd/Carmil2/Tpm1/Myo1c/Fchsd1/Actr3/Capg/Dstn/Wdr1/Cfl2/Pdxp/Arhgap28/Gm14137/Kank1/Snx9/Rictor/Fmn1/Arf6/Fhod3/Vasp/Lats1/Hax1/Arpc5/Baiap2/Dmtn/Ssh3/Eps8/Abitram/Actn2/Mtpn/Plekhg2/Sptb","BP","mG #3"
"GO:00975301","GO:0097530","granulocyte migration",132,0.310883246146287,1.23899169330157,0.0829145728643216,0.204208817010818,0.142732739773332,2999,"tags=27%, list=16%, signal=22%","Il23a/Cxcl3/Cxcl2/Thbs1/Lgals3/Edn1/Cxcl11/Vegfa/Ccl19-ps1/Cd300a/Lyst/Ccl7/Jaml/Scg2/Trem1/Emp2/Rtn4/Wdr1/Fut4/Pawr/Cxcl1/Cxcl10/C5ar1/Ccl2/Ccl5/Csf1/S100a8/Cklf/Ccl25/Ripor2/Adam8/Cd99/Il17ra/C5ar2/Cd74","BP","mG #3"
"GO:00514021","GO:0051402","neuron apoptotic process",358,0.255273233021072,1.16143663390189,0.0829145728643216,0.204208817010818,0.142732739773332,3838,"tags=24%, list=21%, signal=19%","Crhr1/Ngfr/Gdnf/Ucn/Atf4/Star/Ngf/Nr4a3/Cdk5r1/Nr4a2/Hmox1/Alkbh1/Jun/Epha7/Vegfa/Clcf1/Nes/Egr1/Bdnf/Btg2/Hipk2/Col6a3/Mcl1/Pycr1/Nupr1/Fas/Cpeb4/Usp53/Unc5b/Cntf/Wfs1/Ddit3/Stxbp1/Htr2a/Grm7/Cflar/Apaf1/Pawr/Fzd9/Htra2/Gclm/En1/Mapk8/Cln8/C5ar1/Mybl2/Prkci/Egln1/Optn/Nppc/Adam8/Ntf3/Il6/Pdpk1/Fmr1/Syngap1/Fam162a/Zpr1/Tgfb1/Gsk3b/Tfap2a/Kras/Hdac4/Six4/Ripk1/Grid2/Agrn/Lig4/Vps54/Hyou1/Map2k7/Gch1/Tmbim1/Bace1/Axl/Kcnq3/Siah1a/Six1/Gdf5/Epg5/Plxnd1/Ilk/Tert/Jak2/Birc5","BP","mG #3"
"GO:0010463","GO:0010463","mesenchymal cell proliferation",53,0.377888748956948,1.31438576122573,0.0833333333333333,0.204347826086957,0.142829900839054,2444,"tags=25%, list=13%, signal=21%","Bmp2/Myc/Ihh/Wnt11/Foxf1/Lmna/Bmp4/Fgf7/Tbx18/Zeb1/Gpc3/Osr1/Pdgfa","BP","mG #3"
"GO:00092991","GO:0009299","mRNA transcription",53,0.37716483722903,1.31186782633038,0.0833333333333333,0.204347826086957,0.142829900839054,3392,"tags=21%, list=18%, signal=17%","Ereg/Atf4/Flna/Taf5/Taf4b/Taf7/C5ar1/Sp1/Med1/Rara/Hipk3","BP","mG #3"
"GO:00108271","GO:0010827","regulation of D-glucose transmembrane transport",76,0.3582518696157,1.30756283961862,0.0833333333333333,0.204347826086957,0.142829900839054,1095,"tags=12%, list=6%, signal=11%","Trib3/Opn3/Myc/Hk2/Nr4a3/Grb10/Edn1/Erfe/Met","BP","mG #3"
"GO:00351481","GO:0035148","tube formation",162,0.304909696074667,1.26106094131526,0.0833333333333333,0.204347826086957,0.142829900839054,3373,"tags=26%, list=18%, signal=21%","Gdnf/Irx3/Tgif1/Pax8/Mthfr/Vegfa/Abl2/Cdh1/Irx2/Mthfd1l/Tcap/Deaf1/Adm/Bmp4/Arid1a/Apaf1/Grem1/Sec24b/Brd2/Fgf10/Dab2ip/Rock2/Lrp2/Ipmk/Osr1/Bcl10/Brpf1/Zeb2/Mib1/Vasp/Irx1/Dvl2/Nup50/Phactr4/Tsc1/Tgfb1/Zic5/Setd2/Tfap2a/Traf6/Six4/Rara","BP","mG #3"
"GO:00330451","GO:0033045","regulation of sister chromatid segregation",101,0.338928980402602,1.30395091061267,0.083732057416268,0.205102629241151,0.143357474152317,4987,"tags=33%, list=27%, signal=24%","Dusp1/Knl1/Plk1/Aurkb/Actb/Spdl1/Arid1a/Ndc80/Fbxo5/Apc/Ttk/Tex14/Phf10/Bcl7a/Cep192/Cdc6/Dync1li1/Hecw2/Prpf4b/Anapc7/Kntc1/Cenpe/Birc5/Cdc27/Sirt1/Atm/Bcl7b/Ska3/Anapc15/Riok2/Pbrm1/Cdc16/Arid2","BP","mG #3"
"GO:00075481","GO:0007548","sex differentiation",265,0.270953851908484,1.1919129233873,0.0839506172839506,0.205414959427975,0.143575778846167,3132,"tags=23%, list=17%, signal=20%","Serpine1/Dmrta1/Gata6/Ereg/Hmga2/Inhba/Gnrh1/Vgf/Star/Tbx3/Insl3/Adamts1/Nup210l/Aspm/Myh9/Flna/Irx5/Runx1/Vegfa/Adam32/Kitl/Gdf9/Cftr/Nupr1/Amhr2/Slit3/Arid5b/Wnt2b/Mir135a-2/Bmp4/Fgf10/Foxf2/Jmjd1c/Fgf7/Lrp2/Kif18a/Lhfpl2/Src/Plekha1/Osr1/Tiparp/Mmp14/Ybx3/Pkd1/Kit/Sgpl1/Eif2s2/Kmt2b/Nppc/Bcl2l2/Cbl/Ptprn/Adam21/Ptx3/Sf1/Nipbl/Fancf/Acvr2a/Tmf1/Fndc3a/Foxc1/Chd7","BP","mG #3"
"GO:00064571","GO:0006457","protein folding",170,0.304903808867844,1.26947825484702,0.0841584158415842,0.205700310009332,0.143775226014362,5149,"tags=27%, list=28%, signal=20%","Nppb/Ero1a/Pdia2/Dnajb5/Grpel2/Nktr/Hspa9/Hspa1a/Hspa1b/Qsox1/Cryab/Nppc/Pdcl3/Tsc1/Dnajc25/Zpr1/Pdia5/Cd74/Chchd4/Qsox2/Ptges3-ps/Hyou1/Dnajb4/Ube4b/Hspa1l/Ranbp2/Hspd1/Dnajc2/Pofut2/Hspb1/Dnajb14/Hspa13/Ero1b/Ric8b/Dnajb2/Cct4/Bag5/Dnaja3/Ptges3/Telo2/Canx/Ppie/Cct2/Cct5/Cct3/Tbce","BP","mG #3"
"GO:00456661","GO:0045666","positive regulation of neuron differentiation",92,0.341337364288859,1.29173513987165,0.0847457627118644,0.206009723809497,0.14399149228566,3071,"tags=27%, list=17%, signal=23%","Ngfr/Bmp2/Irx3/Ngf/Map1b/Sh3gl3/Tgif1/Bdnf/Actr3/Arhgef2/Bmp4/Dnmt3b/Gdf6/Zeb1/Ccl5/Nbl1/Itgb1/Foxg1/Rest/Il6/Prox1/Cpne1/Bcl6/Impact/Sin3a","BP","mG #3"
"GO:00606061","GO:0060606","tube closure",104,0.335254017100062,1.2907785095458,0.0847457627118644,0.206009723809497,0.14399149228566,4450,"tags=32%, list=24%, signal=24%","Tgif1/Mthfr/Abl2/Mthfd1l/Deaf1/Adm/Bmp4/Arid1a/Apaf1/Sec24b/Brd2/Fgf10/Rock2/Lrp2/Bcl10/Zeb2/Vasp/Dvl2/Phactr4/Tsc1/Tgfb1/Zic5/Setd2/Tfap2a/Traf6/Rara/Kdm2a/Cited2/Gatad2a/Scrib/Hectd1/Shroom3/Rab23","BP","mG #3"
"GO:00308331","GO:0030833","regulation of actin filament polymerization",130,0.315411503135759,1.25284401803214,0.084788029925187,0.206009723809497,0.14399149228566,3313,"tags=27%, list=18%, signal=22%","Csf3/Tmod1/Scin/Baiap2l1/Svil/Myadm/Cdc42ep3/Lmod1/Cracd/Carmil2/Tpm1/Myo1c/Fchsd1/Actr3/Capg/Arhgap28/Gm14137/Kank1/Snx9/Rictor/Fmn1/Arf6/Fhod3/Vasp/Lats1/Hax1/Arpc5/Baiap2/Dmtn/Ssh3/Eps8/Abitram/Mtpn/Plekhg2/Sptb","BP","mG #3"
"GO:00081541","GO:0008154","actin polymerization or depolymerization",183,0.299615194761979,1.25255198502505,0.0848329048843188,0.206009723809497,0.14399149228566,3313,"tags=26%, list=18%, signal=21%","Csf3/Tmod1/Scin/Ghrl/Baiap2l1/Svil/Mical2/Myadm/Cdc42ep3/Mical3/Lmod1/Cracd/Carmil2/Tpm1/Myo1c/Fchsd1/Actr3/Capg/Dstn/Wdr1/Cfl2/Pdxp/Arhgap28/Gm14137/Wasl/Kank1/Snx9/Rictor/Fmn1/Diaph1/Arf6/Fhod3/Vasp/Lats1/Hax1/Arpc5/Baiap2/Dmtn/Ttc17/Diaph2/Ssh3/Eps8/Abitram/Actn2/Mtpn/Plekhg2/Sptb","BP","mG #3"
"GO:19040641","GO:1904064","positive regulation of cation transmembrane transport",132,-0.316090773360053,-1.24028987989221,0.0844370860927152,0.206009723809497,0.14399149228566,3602,"tags=25%, list=19%, signal=20%","Cxcl9/Adcyap1r1/Capn3/Dpp6/Scn1b/Amigo1/G6pdx/Snca/Trpc3/Ank2/Ednra/Adrb1/Hspa2/Wnk2/Lcn2/Fgf14/Thy1/Gstm7/Kcnc1/Ank3/Casq1/Trdn/Kcnip2/Tesc/Edn3/Wnk4/Gjc2/Drd4/Gper1/Pirt/Prss8/Lrrc38/P2rx1","BP","mG #3"
"GO:00714661","GO:0071466","cellular response to xenobiotic stimulus",135,-0.310544081927191,-1.22123407301347,0.0847176079734219,0.206009723809497,0.14399149228566,3474,"tags=32%, list=19%, signal=26%","Akr1c13/Cbr1/Cyp1b1/Vkorc1/Ahrr/Ugt1a6a/Aim2/Slamf8/Cyp2r1/Rorc/Cyp2f2/Cyp2s1/Nr1h4/Pon3/Gas6/Nr1i2/Fmo2/Gstm7/Gstm6/Asic2/Gstp2/Gstt1/Fmo1/Kcnc1/Cd69/As3mt/Gstm4/Ugt1a6b/Fmo5/Aox1/Gsta3/Pax6/Fbp1/Lpo/Ccl4/Cyp2j9/Ugt2b5/Wnk4/Ren1/Aox3/Akr1c12/Sult1a1/Dpep1","BP","mG #3"
"GO:00450551","GO:0045055","regulated exocytosis",228,0.288412862815355,1.24487683137122,0.085566105851612,0.207566811614233,0.145079826333576,4233,"tags=30%, list=23%, signal=24%","Crhr1/Syt4/Otof/P2ry4/Syt7/Nr4a3/Wnt7a/Rph3a/Hmox1/Tspan18/Erc2/Myh9/Foxf1/Stx11/Gab2/Cd300a/Napb/Rabgef1/P2ry2/Eqtn/Rab44/Brsk1/Rab11fip5/Cacna1h/Stxbp1/Doc2g/Lat/Rab11fip1/Cacna1b/Dvl1/Atp2a2/Rasgrp1/Stx1a/Unc13c/Kit/Sv2c/Unc13a/Nppc/Rap1b/Prepl/Rest/Pdpk1/Fmr1/Cbl/Git1/Rapgef4/Rab15/Stxbp5l/Stx2/Arhgap17/Il4ra/Itgam/Ncs1/Ywhaz/Abca12/Kcnh1/Prkca/Rab5a/Stxbp5/Cacna1c/Fbxo45/Cplx1/Ppfia2/Ctbp2/Bcr/Sv2a/Scrib/Sphk2/Vps18","BP","mG #3"
"GO:00706631","GO:0070663","regulation of leukocyte proliferation",241,0.274219922972345,1.19521228564251,0.085995085995086,0.208383366278103,0.145650561163027,3309,"tags=24%, list=18%, signal=20%","Il23a/Slc7a1/Csf2/Crtam/Cd274/Gnrh1/Arg1/Il12rb1/Tnfrsf13c/Ihh/Lgals3/Havcr2/Vtcn1/Cnn2/Cd28/Clcf1/Kitl/Cd300a/Carmil2/Mzb1/Lrrc32/Tarm1/Il5/H2-Aa/Cdkn1a/Nfatc2/Slc39a10/Tfrc/Ido1/Bmp4/Grem1/Fgf10/Pawr/Blm/Il33/Ccl5/Csf1/Tnfrsf1b/Sos1/Kit/Cd44/Rassf5/Ripor2/Sh3rf1/Dhps/Cblb/Il6/Cd40/Bcl6/Zfp335/Tgfb1/Rc3h1/Gsk3b/Cd74/Zbtb7b/Csf2rb/Dlg5/Il21/Traf6","BP","mG #3"
"GO:00456851","GO:0045685","regulation of glial cell differentiation",90,0.341628860417053,1.28910080358243,0.0865384615384615,0.209475074281941,0.146413615749509,2381,"tags=20%, list=13%, signal=18%","Bmp2/Lif/Dusp10/Hmga2/Nr1d1/Casz1/Clcf1/Atf5/Actr3/Rtn4/Wdr1/Bmp4/Ldlr/Il33/Lingo1/Rela/Tenm4/Tnfrsf1b","BP","mG #3"
"GO:00018411","GO:0001841","neural tube formation",120,0.317532173613197,1.25259682005733,0.0869565217391304,0.210261428771145,0.146963242020892,4528,"tags=31%, list=24%, signal=23%","Tgif1/Mthfr/Abl2/Mthfd1l/Deaf1/Adm/Bmp4/Arid1a/Apaf1/Sec24b/Brd2/Rock2/Lrp2/Ipmk/Bcl10/Brpf1/Zeb2/Mib1/Vasp/Dvl2/Nup50/Phactr4/Tsc1/Tgfb1/Zic5/Setd2/Tfap2a/Traf6/Rara/Kdm2a/Cited2/Gatad2a/Scrib/Hectd1/Shroom3/Rab23/Stk4","BP","mG #3"
"GO:00311031","GO:0031103","axon regeneration",59,0.368924051775444,1.30481507363556,0.0870588235294118,0.210283411008943,0.146978606612261,1712,"tags=19%, list=9%, signal=17%","Klf4/Dhfr/Map1b/Flna/Jun/Xylt1/Tnc/Rtn4r/Cntf/Ndel1/Nrg1","BP","mG #3"
"GO:00071891","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",129,-0.314990671414914,-1.22676975866611,0.087248322147651,0.210290827740492,0.146983790572628,1975,"tags=22%, list=11%, signal=20%","Chga/Gpr12/Prkar1b/Sctr/Adgrd1/Adcy3/S1pr3/Tmem116/Tshr/Gipr/Adra2a/Ramp2/Ptger1/Adgre1/Adra2c/Pth1r/Gpr65/Gpr26/Gpr62/Mrap2/Tbxa2r/Ptgfr/Adgrf5/Gper1/Sct/Adgrf3/Mc1r/S1pr5","BP","mG #3"
"GO:00329441","GO:0032944","regulation of mononuclear cell proliferation",221,0.27946175651964,1.2089354600207,0.0871670702179177,0.210290827740492,0.146983790572628,2999,"tags=22%, list=16%, signal=19%","Il23a/Slc7a1/Crtam/Cd274/Gnrh1/Arg1/Il12rb1/Tnfrsf13c/Ihh/Lgals3/Havcr2/Vtcn1/Cnn2/Cd28/Clcf1/Kitl/Cd300a/Carmil2/Mzb1/Lrrc32/Tarm1/Il5/H2-Aa/Cdkn1a/Nfatc2/Slc39a10/Tfrc/Ido1/Bmp4/Fgf10/Pawr/Blm/Ccl5/Csf1/Tnfrsf1b/Sos1/Cd44/Rassf5/Ripor2/Sh3rf1/Dhps/Cblb/Il6/Cd40/Bcl6/Zfp335/Tgfb1/Rc3h1/Cd74","BP","mG #3"
"GO:00514801","GO:0051480","regulation of cytosolic calcium ion concentration",68,-0.369363377791068,-1.31490472343871,0.0881834215167548,0.212317821709497,0.148400567805537,3496,"tags=29%, list=19%, signal=24%","Wnt5a/Slc35g1/Fxn/Bok/Trpc3/P2ry1/Hrc/Chga/P2rx2/Adora1/Ryr1/Npy1r/Calb2/Rimbp2/Gper1/Trpc4/Tmem178/Trpc7/Grid2ip/P2rx1","BP","mG #3"
"GO:00095811","GO:0009581","detection of external stimulus",103,0.3364818187861,1.29672858052863,0.0885167464114833,0.212893155548301,0.148802700173271,1870,"tags=22%, list=10%, signal=20%","Ngfr/Opn3/Htr7/Myc/Atp8a2/Pdzd7/Asic3/Pcare/Kcnk4/Foxf1/Best1/Pcdh15/Nox3/Tcap/Ttn/Phf24/Itga2/Piezo1/Htr2a/Tmem120a/Nrg1/Pawr/Pkd2l1","BP","mG #3"
"GO:00085421","GO:0008542","visual learning",67,0.365184781278435,1.3298495846094,0.0888382687927107,0.213211845102506,0.149025449777694,1266,"tags=15%, list=7%, signal=14%","Crhr1/Nps/Ghrl/Sgk1/Cck/Abl2/Hrh1/Ttc36/Deaf1/Hmgcr","BP","mG #3"
